"V1"	"V2"
6.0918034829699	1.75720139670278
2.39147491714838	3.66604114760258
5.33955222962357	4.02266363383007
2.91663069588681	5.39734373758181
6.40515554855416	2.18874469059731
4.34419610327986	3.36616368188917
3.36169801420634	4.26167548567972
5.54729869307331	2.25694289419558
5.08696129830819	3.69981959314762
3.99342495088284	3.73173954891067
3.84343316345531	4.28572517818554
3.47979263804858	1.59661886681222
5.15558251201913	3.75122010692979
3.8462870268757	2.03097743653175
2.04233701397701	2.474685486896
5.22035669464065	2.53416809634442
1.26490165918534	4.23647009863174
3.26647794366369	3.70492676423322
6.12403554582553	4.01662494856222
2.97748258484325	3.18626794667191
6.73807950529923	1.76373108096941
2.42259380868612	5.77332527287897
4.58742223501311	4.48800338652616
4.20805304857293	3.21719227905296
4.89560163259119	4.85369094671349
8.20476769237708	1.67441048499667
4.88431089145957	4.46294399974196
5.29654967510141	1.4052059424054
5.23780583981905	1.84747701188111
4.86836900361881	1.75864989094606
6.81119115077149	4.1021545811598
5.99898041441325	2.22556786047672
4.82947128652191	1.27824076287546
4.74156766060146	1.82737371025351
3.19194980878752	1.89021517931847
7.49031530326243	2.70840818875233
8.05359361343398	2.03790891746134
6.76748738999639	4.79517933410057
8.64964744831683	1.6382726619186
4.03204475731398	2.82675874735029
5.84636315664013	4.07428655267821
8.41309549216751	3.10169394519142
3.70963588105967	3.07931055848838
3.69254153521265	2.89344120955174
5.16652869188797	5.40214111034736
4.15831911068998	2.32005042257616
3.33407943460342	4.12692019773404
6.69136871698325	3.94233353098819
9.03078904542276	2.14658462986603
3.21439151642023	4.87902195456465
8.65939913933946	2.72501848686552
5.91622691417802	2.07474180197729
3.8276390093502	2.08726412487277
7.61217807723791	3.37620647287374
6.89232301908184	3.03166839430559
4.0517579581401	3.98552521360917
6.7827698136738	1.92089199409214
8.12107488590142	2.04703740676483
6.8888330997622	4.45378115235605
7.697620933036	3.31930154430268
5.47501399143574	1.88014084673022
6.10799629681915	4.93112280228354
8.66716822294232	1.76444626854332
5.69115723248347	5.39060023510382
4.18300988829159	1.45405125447422
5.52823421996497	5.91595199810711
8.51341170999111	2.5059552032806
5.11393025827292	2.14551639730719
8.48746241691673	3.77898666083632
4.51372963926227	4.83187056752173
4.85003366279803	3.55334581113146
3.00957396823003	3.6763380052431
7.48782074930685	3.14381483723009
3.77654457846589	4.80997831616045
6.67800690029068	1.6469283937881
7.82810347453227	3.76361527100289
6.57733334328383	4.71636301244245
4.68301672734099	6.52712338805211
7.57505883345159	3.87946376570161
7.48180247299983	4.39826338595492
5.39101142385299	2.65841135079938
7.82951981642433	4.07638211572576
5.71229516584903	6.77840392932918
8.14279160150844	3.66360732841387
4.22196355550993	4.33076934153723
3.73424302212978	4.53340017972576
4.20491509357187	5.01387775626252
7.98306159405741	2.6809851424324
4.19862037129271	3.22508591755408
5.98024242847446	1.63131437990249
4.14488424407994	5.56354931736632
5.20551355082616	2.65977142721964
3.77197156851678	3.52888412545183
5.58134026535551	4.72668415294735
6.26866607672247	2.28399108936246
5.42051455415639	3.49430491035152
6.65438110896612	1.82829687910907
6.65242741160131	4.11274925713651
4.61500014229707	3.36901017709032
7.0455770477963	3.84027703441498
5.83987902523278	4.83588255257195
4.2247821554029	1.86794690036163
6.75503908086469	2.10702214131651
5.24285317851235	5.90131437157175
7.0686087022771	4.93615288928725
6.31935897396166	2.57995496264145
7.32975144376758	4.60525672636319
4.63044035731253	4.55482456971869
5.21215006072382	2.47405606695687
7.15116319942317	4.73564980975655
5.27429370092776	1.87934621201079
4.2906566152034	4.4003072489279
4.63603361480872	5.79875104972258
3.97399069070595	4.4384312381442
6.11944252590623	1.72556490896121
8.36991097193886	2.03580586380065
4.2120056400608	4.45397293741739
6.42962747157738	2.45796313017184
4.19735321904863	3.1213068481457
2.67257822071346	3.90586770187637
4.70348046768791	3.56354977540769
7.0513003441798	3.88675711078046
4.08294419050943	2.19284545095279
0.218049214161916	1.73935888040925
6.91281814939468	1.64332907483082
4.024611225813	4.53259105975556
